frame.number,frame.time_epoch,ip.src,ip.dst,tcp.time_delta
"643","1720859696.604739250","192.168.68.108","192.168.68.136","0.008472823"
"644","1720859696.613592911","192.168.68.108","192.168.68.136","0.008853661"
"646","1720859696.623874695","192.168.68.108","192.168.68.136","0.009953658"
"647","1720859696.633903648","192.168.68.108","192.168.68.136","0.010028953"
"649","1720859696.644881172","192.168.68.108","192.168.68.136","0.010655743"
"650","1720859696.655758351","192.168.68.108","192.168.68.136","0.010877179"
"652","1720859696.668276270","192.168.68.108","192.168.68.136","0.012203585"
"653","1720859696.675502992","192.168.68.108","192.168.68.136","0.007226722"
"655","1720859696.686120661","192.168.68.108","192.168.68.136","0.010247315"
"656","1720859696.697463992","192.168.68.108","192.168.68.136","0.011343331"
"658","1720859696.707095820","192.168.68.108","192.168.68.136","0.009293592"
"659","1720859696.718625172","192.168.68.108","192.168.68.136","0.011529352"
"661","1720859696.731395729","192.168.68.108","192.168.68.136","0.012451605"
"662","1720859696.741969584","192.168.68.108","192.168.68.136","0.010573855"
"664","1720859696.749210000","192.168.68.108","192.168.68.136","0.006910664"
"665","1720859696.759156394","192.168.68.108","192.168.68.136","0.009946394"
"667","1720859696.772336935","192.168.68.108","192.168.68.136","0.012846455"
"668","1720859696.789662293","192.168.68.108","192.168.68.136","0.017325358"
"669","1720859696.789662546","192.168.68.108","192.168.68.136","0.000000253"
"671","1720859696.802316954","192.168.68.108","192.168.68.136","0.011422853"
"672","1720859696.836622845","192.168.68.108","192.168.68.136","0.034305891"
"674","1720859696.837343261","192.168.68.108","192.168.68.136","0.000695297"
"675","1720859696.859695411","192.168.68.108","192.168.68.136","0.022352150"
"676","1720859696.859695825","192.168.68.108","192.168.68.136","0.000000414"
"677","1720859696.859695938","192.168.68.108","192.168.68.136","0.000000113"
"679","1720859696.861802326","192.168.68.108","192.168.68.136","0.000415420"
"680","1720859696.872699069","192.168.68.108","192.168.68.136","0.010896743"
"682","1720859696.887017333","192.168.68.108","192.168.68.136","0.014054742"
"683","1720859696.893036948","192.168.68.108","192.168.68.136","0.006019615"
"685","1720859696.903176228","192.168.68.108","192.168.68.136","0.009829285"
"686","1720859696.914372130","192.168.68.108","192.168.68.136","0.011195902"
"688","1720859696.925342878","192.168.68.108","192.168.68.136","0.010647768"
"689","1720859696.937287204","192.168.68.108","192.168.68.136","0.011944326"
"691","1720859696.947209675","192.168.68.108","192.168.68.136","0.009614344"
"692","1720859696.955606323","192.168.68.108","192.168.68.136","0.008396648"
"694","1720859696.965775381","192.168.68.108","192.168.68.136","0.009903260"
"695","1720859696.968003982","192.168.68.108","192.168.68.136",
"697","1720859696.974364840","192.168.68.108","192.168.68.136","0.902586307"
"699","1720859696.974365275","192.168.68.108","192.168.68.136",
"701","1720859696.976564818","192.168.68.108","192.168.68.136","0.010789437"
"703","1720859696.978492634","192.168.68.108","192.168.68.136",
"705","1720859696.982863356","192.168.68.108","192.168.68.136",
"707","1720859696.986978407","192.168.68.108","192.168.68.136","0.010170707"
"708","1720859696.989207980","192.168.68.108","192.168.68.136",
"710","1720859697.000268022","192.168.68.108","192.168.68.136","0.958574792"
"711","1720859697.000268431","192.168.68.108","192.168.68.136","0.013290024"
"712","1720859697.000268556","192.168.68.108","192.168.68.136","0.000000000"
"721","1720859697.007315454","192.168.68.108","192.168.68.136","0.004312744"
"722","1720859697.010486881","192.168.68.108","192.168.68.136","0.010163201"
"725","1720859697.017019429","192.168.68.108","192.168.68.136","0.005145734"
"726","1720859697.017019742","192.168.68.108","192.168.68.136","0.014142892"
"727","1720859697.017019886","192.168.68.108","192.168.68.136","0.009704432"
"732","1720859697.028028268","192.168.68.108","192.168.68.136","0.007961357"
"733","1720859697.030249754","192.168.68.108","192.168.68.136","0.012952423"
"734","1720859697.045631251","192.168.68.108","192.168.68.136","0.017602983"
"736","1720859697.050078411","192.168.68.108","192.168.68.136","0.004095497"
"737","1720859697.050482447","192.168.68.108","192.168.68.136","0.047356258"
"739","1720859697.050483001","192.168.68.108","192.168.68.136","0.047745916"
"741","1720859697.050483110","192.168.68.108","192.168.68.136","0.047240342"
"743","1720859697.050483206","192.168.68.108","192.168.68.136","0.047915068"
"745","1720859697.059503993","192.168.68.108","192.168.68.136","0.009425582"
"747","1720859697.069868779","192.168.68.108","192.168.68.136","0.009678384"
"748","1720859697.079257586","192.168.68.108","192.168.68.136","0.009388807"
"750","1720859697.083527927","192.168.68.108","192.168.68.136","0.063602020"
"751","1720859697.089998480","192.168.68.108","192.168.68.136","0.010043805"
"752","1720859697.100961088","192.168.68.108","192.168.68.136","0.010962608"
"754","1720859697.110462935","192.168.68.108","192.168.68.136","0.009177314"
"755","1720859697.113627634","192.168.68.108","192.168.68.136","0.062960254"
"756","1720859697.113627886","192.168.68.108","192.168.68.136","0.062997606"
"757","1720859697.113628013","192.168.68.108","192.168.68.136","0.063072099"
"758","1720859697.113628105","192.168.68.108","192.168.68.136","0.062977470"
"759","1720859697.121317187","192.168.68.108","192.168.68.136","0.010854252"
"761","1720859697.132055444","192.168.68.108","192.168.68.136","0.010416298"
"762","1720859697.144731375","192.168.68.108","192.168.68.136","0.012675931"
"764","1720859697.152305284","192.168.68.108","192.168.68.136","0.007203637"
"765","1720859697.162974119","192.168.68.108","192.168.68.136","0.010668835"
"767","1720859697.172798567","192.168.68.108","192.168.68.136","0.009476863"
"768","1720859697.182908424","192.168.68.108","192.168.68.136","0.010109857"
"770","1720859697.193614377","192.168.68.108","192.168.68.136","0.010369585"
"771","1720859697.204127205","192.168.68.108","192.168.68.136","0.010512828"
"773","1720859697.213742972","192.168.68.108","192.168.68.136","0.009278273"
"774","1720859697.224444926","192.168.68.108","192.168.68.136","0.010701954"
"776","1720859697.234978399","192.168.68.108","192.168.68.136","0.010187705"
"777","1720859697.246596106","192.168.68.108","192.168.68.136","0.011617707"
"779","1720859697.255215572","192.168.68.108","192.168.68.136","0.008295361"
"780","1720859697.265594271","192.168.68.108","192.168.68.136","0.010378699"
"782","1720859697.275896088","192.168.68.108","192.168.68.136","0.009977042"
"783","1720859697.286572911","192.168.68.108","192.168.68.136","0.010676823"
"785","1720859697.297089354","192.168.68.108","192.168.68.136","0.010197460"
"786","1720859697.306610555","192.168.68.108","192.168.68.136","0.009521201"
"789","1720859697.317351925","192.168.68.108","192.168.68.136","0.010388888"
"790","1720859697.328034102","192.168.68.108","192.168.68.136","0.010682177"
"792","1720859697.338795768","192.168.68.108","192.168.68.136","0.010443074"
"793","1720859697.348591292","192.168.68.108","192.168.68.136","0.009795524"
"795","1720859697.362554444","192.168.68.108","192.168.68.136","0.013642034"
"796","1720859697.368974118","192.168.68.108","192.168.68.136","0.006419674"
"798","1720859697.384709564","192.168.68.108","192.168.68.136","0.015398931"
"799","1720859697.389915625","192.168.68.108","192.168.68.136","0.005206061"
"801","1720859697.400193758","192.168.68.108","192.168.68.136","0.009913395"
"802","1720859697.411729348","192.168.68.108","192.168.68.136","0.011535590"
"804","1720859697.421377752","192.168.68.108","192.168.68.136","0.009331521"
"806","1720859697.431816959","192.168.68.108","192.168.68.136","0.010439207"
"808","1720859697.441422375","192.168.68.108","192.168.68.136","0.009426851"
"809","1720859697.452054461","192.168.68.108","192.168.68.136","0.010632086"
"811","1720859697.464097147","192.168.68.108","192.168.68.136","0.011764603"
"812","1720859697.500646694","192.168.68.108","192.168.68.136","0.036549547"
"814","1720859697.500646795","192.168.68.108","192.168.68.136","-0.000011509"
"815","1720859697.500646827","192.168.68.108","192.168.68.136","0.000000032"
"817","1720859697.503635151","192.168.68.108","192.168.68.136","0.002256889"
"818","1720859697.517019142","192.168.68.108","192.168.68.136","0.013383991"
"820","1720859697.524176392","192.168.68.108","192.168.68.136","0.006996891"
"821","1720859697.534633784","192.168.68.108","192.168.68.136","0.010457392"
"823","1720859697.545014866","192.168.68.108","192.168.68.136","0.010164556"
"824","1720859697.557547694","192.168.68.108","192.168.68.136","0.012532828"
"826","1720859697.567012376","192.168.68.108","192.168.68.136","0.009141207"
"827","1720859697.576884431","192.168.68.108","192.168.68.136","0.009872055"
"829","1720859697.589409260","192.168.68.108","192.168.68.136","0.012173879"
"830","1720859697.596907246","192.168.68.108","192.168.68.136","0.007497986"
"832","1720859697.607305547","192.168.68.108","192.168.68.136","0.010101725"
"833","1720859697.619213628","192.168.68.108","192.168.68.136","0.011908081"
"835","1720859697.627726329","192.168.68.108","192.168.68.136","0.007975122"
"836","1720859697.637969114","192.168.68.108","192.168.68.136","0.010242785"
"838","1720859697.648394687","192.168.68.108","192.168.68.136","0.009939781"
"839","1720859697.661776974","192.168.68.108","192.168.68.136","0.013382287"
"841","1720859697.669554244","192.168.68.108","192.168.68.136","0.007107091"
"842","1720859697.679206481","192.168.68.108","192.168.68.136","0.009652237"
"844","1720859697.691044572","192.168.68.108","192.168.68.136","0.011582341"
"845","1720859697.700396853","192.168.68.108","192.168.68.136","0.009352281"
"847","1720859697.711346294","192.168.68.108","192.168.68.136","0.010622907"
"848","1720859697.721779644","192.168.68.108","192.168.68.136","0.010433350"
"850","1720859697.733471543","192.168.68.108","192.168.68.136","0.011337239"
"851","1720859697.742987330","192.168.68.108","192.168.68.136","0.009515787"
"853","1720859697.754520499","192.168.68.108","192.168.68.136","0.011231388"
"854","1720859697.763255240","192.168.68.108","192.168.68.136","0.008734741"
"856","1720859697.773383658","192.168.68.108","192.168.68.136","0.009751929"
"857","1720859697.783755183","192.168.68.108","192.168.68.136","0.010371525"
"859","1720859697.793374580","192.168.68.108","192.168.68.136","0.009301256"
"860","1720859697.805389624","192.168.68.108","192.168.68.136","0.012015044"
"862","1720859697.814486149","192.168.68.108","192.168.68.136","0.008772045"
"863","1720859697.825841707","192.168.68.108","192.168.68.136","0.011355558"
"865","1720859697.834239228","192.168.68.108","192.168.68.136","0.008087834"
"866","1720859697.845329394","192.168.68.108","192.168.68.136","0.011090166"
"869","1720859697.856559633","192.168.68.108","192.168.68.136","0.010906579"
"870","1720859697.867682723","192.168.68.108","192.168.68.136","0.011123090"
"872","1720859697.881007316","192.168.68.108","192.168.68.136","0.033051296"
"874","1720859697.881007591","192.168.68.108","192.168.68.136","0.012986719"
"875","1720859697.889542614","192.168.68.108","192.168.68.136","0.008535023"
"877","1720859697.898523754","192.168.68.108","192.168.68.136","0.008672603"
"878","1720859697.907991073","192.168.68.108","192.168.68.136","0.009467319"
"880","1720859697.919608444","192.168.68.108","192.168.68.136","0.011296855"
"881","1720859697.928298212","192.168.68.108","192.168.68.136","0.008689768"
"883","1720859697.938430486","192.168.68.108","192.168.68.136","0.009814494"
"884","1720859697.948138487","192.168.68.108","192.168.68.136","0.009708001"
"886","1720859697.958803472","192.168.68.108","192.168.68.136","0.010341176"
"887","1720859697.970377651","192.168.68.108","192.168.68.136","0.011574179"
"889","1720859697.983841375","192.168.68.108","192.168.68.136","0.013110005"
"890","1720859697.990771752","192.168.68.108","192.168.68.136","0.006930377"
"892","1720859698.000826027","192.168.68.108","192.168.68.136","0.009715735"
"893","1720859698.009795584","192.168.68.108","192.168.68.136","0.008969557"
"895","1720859698.018419429","192.168.68.108","192.168.68.136",
"897","1720859698.022692162","192.168.68.108","192.168.68.136","0.012589339"
"898","1720859698.027254468","192.168.68.108","192.168.68.136",
"900","1720859698.031498145","192.168.68.108","192.168.68.136","0.008805983"
"902","1720859698.033804773","192.168.68.108","192.168.68.136",
"904","1720859698.043335898","192.168.68.108","192.168.68.136",
"906","1720859698.043336269","192.168.68.108","192.168.68.136","0.011502447"
"907","1720859698.047746608","192.168.68.108","192.168.68.136",
"909","1720859698.053488546","192.168.68.108","192.168.68.136","0.010152277"
"910","1720859698.053488820","192.168.68.108","192.168.68.136","0.969960893"
"911","1720859698.053488964","192.168.68.108","192.168.68.136","0.000000000"
"920","1720859698.061907973","192.168.68.108","192.168.68.136","0.005156305"
"921","1720859698.073025262","192.168.68.108","192.168.68.136","0.019476538"
"923","1720859698.073025535","192.168.68.108","192.168.68.136","0.011117562"
"926","1720859698.084714913","192.168.68.108","192.168.68.136","0.011299447"
"927","1720859698.092137668","192.168.68.108","192.168.68.136","0.015693996"
"928","1720859698.092138162","192.168.68.108","192.168.68.136","0.035606971"
"929","1720859698.093184851","192.168.68.108","192.168.68.136","0.008469938"
"934","1720859698.125914725","192.168.68.108","192.168.68.136","0.030612308"
"935","1720859698.125915038","192.168.68.108","192.168.68.136","0.032698534"
"936","1720859698.125915181","192.168.68.108","192.168.68.136","0.000000456"
"937","1720859698.125915283","192.168.68.108","192.168.68.136","0.068933348"
"939","1720859698.127052315","192.168.68.108","192.168.68.136","0.070885686"
"941","1720859698.127052496","192.168.68.108","192.168.68.136","0.069903633"
"943","1720859698.127052625","192.168.68.108","192.168.68.136","0.001137444"
"944","1720859698.127052716","192.168.68.108","192.168.68.136","0.070699112"
"947","1720859698.134580222","192.168.68.108","192.168.68.136","0.006482687"
"948","1720859698.144664002","192.168.68.108","192.168.68.136","0.010083780"
"950","1720859698.155225359","192.168.68.108","192.168.68.136","0.060061639"
"951","1720859698.155225773","192.168.68.108","192.168.68.136","0.009733785"
